,clusterID,Age,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,target
907,1,44,Travel_Rarely,1099,Sales,5,3,Marketing,1267,2,Male,88,3,5,Manager,2,Married,8751,7,No,11,3,3,1,26,5,3,22,9,3,10,0
908,1,33,Travel_Rarely,536,Sales,10,5,Marketing,1268,4,Male,82,4,3,Sales Executive,3,Divorced,21708,0,Yes,14,3,4,2,10,3,3,9,8,0,8,0
909,2,19,Travel_Rarely,265,Research & Development,25,3,Life Sciences,1269,2,Female,57,4,1,Research Scientist,4,Single,21221,1,Yes,12,3,4,0,1,2,3,1,0,0,1,0
910,3,23,Travel_Rarely,373,Research & Development,1,2,Life Sciences,1270,4,Male,47,3,1,Research Scientist,3,Married,16901,1,No,22,4,4,1,1,2,3,1,0,0,1,0
911,2,25,Travel_Frequently,599,Sales,24,1,Life Sciences,1273,3,Male,73,1,1,Sales Representative,4,Single,8040,1,Yes,14,3,4,0,1,4,3,1,0,1,0,1
912,3,26,Travel_Rarely,583,Research & Development,4,2,Life Sciences,1275,3,Male,53,3,1,Research Scientist,4,Single,9973,1,Yes,20,4,2,0,8,2,2,8,5,2,2,0
913,1,45,Travel_Rarely,1449,Sales,2,3,Marketing,1277,1,Female,94,1,5,Manager,2,Single,2493,2,Yes,16,3,1,0,26,2,3,24,10,1,11,1
914,1,55,Non-Travel,177,Research & Development,8,1,Medical,1278,4,Male,37,2,4,Healthcare Representative,2,Divorced,25592,1,Yes,15,3,4,1,34,3,3,33,9,15,0,0
915,3,21,Travel_Frequently,251,Research & Development,10,2,Life Sciences,1279,1,Female,45,2,1,Laboratory Technician,3,Single,25308,1,No,20,4,3,0,2,2,1,2,2,2,2,1
916,1,46,Travel_Rarely,168,Sales,4,2,Marketing,1280,4,Female,33,2,5,Manager,2,Married,9946,2,No,14,3,3,1,26,2,3,11,4,0,8,0
917,2,34,Travel_Rarely,131,Sales,2,3,Marketing,1281,3,Female,86,3,2,Sales Executive,1,Single,6039,0,Yes,12,3,4,0,4,3,3,3,2,0,2,0
918,1,51,Travel_Frequently,237,Sales,9,3,Life Sciences,1282,4,Male,83,3,5,Manager,2,Divorced,19196,4,Yes,24,4,1,1,31,5,2,29,10,11,10,0
919,0,59,Travel_Rarely,1429,Research & Development,18,4,Medical,1283,4,Male,67,3,3,Manufacturing Director,4,Single,20002,6,No,12,3,4,0,25,6,2,9,7,5,4,0
920,1,34,Travel_Frequently,135,Research & Development,19,3,Medical,1285,3,Female,46,3,2,Laboratory Technician,2,Divorced,22534,4,No,13,3,3,2,15,2,4,11,8,5,10,0
921,2,28,Travel_Frequently,791,Research & Development,1,4,Medical,1286,4,Male,44,3,1,Laboratory Technician,3,Single,6842,0,Yes,11,3,3,0,5,2,2,4,2,0,2,0
922,1,44,Travel_Rarely,1199,Research & Development,4,2,Life Sciences,1288,3,Male,92,4,5,Manager,1,Divorced,17477,1,No,14,3,4,2,26,4,2,25,9,14,13,0
923,1,34,Travel_Frequently,648,Human Resources,11,3,Life Sciences,1289,3,Male,56,2,2,Human Resources,2,Married,21833,4,No,11,3,4,2,14,5,4,10,9,1,8,0
924,2,35,Travel_Rarely,735,Research & Development,6,1,Life Sciences,1291,3,Male,66,3,1,Research Scientist,3,Married,6020,0,Yes,14,3,4,0,4,3,3,3,2,2,2,0
925,0,42,Travel_Rarely,603,Research & Development,7,4,Medical,1292,2,Female,78,4,2,Research Scientist,2,Married,5628,6,Yes,16,3,4,0,18,2,3,1,0,0,0,0
926,1,43,Travel_Rarely,531,Sales,4,4,Marketing,1293,4,Female,56,2,3,Sales Executive,4,Single,20364,3,No,14,3,4,0,23,3,4,21,7,15,17,0
927,1,36,Travel_Rarely,429,Research & Development,2,4,Life Sciences,1294,3,Female,53,3,2,Manufacturing Director,2,Single,2323,9,Yes,11,3,4,0,18,2,3,16,14,5,12,0
928,0,44,Travel_Rarely,621,Research & Development,15,3,Medical,1295,1,Female,73,3,3,Healthcare Representative,4,Married,14075,1,No,11,3,4,1,10,2,3,10,7,0,5,1
929,2,28,Travel_Frequently,193,Research & Development,2,3,Life Sciences,1296,4,Male,52,2,1,Laboratory Technician,4,Married,14222,1,Yes,12,3,2,1,2,2,3,2,2,2,2,0
930,2,51,Travel_Frequently,968,Research & Development,6,2,Medical,1297,2,Female,40,2,1,Laboratory Technician,3,Single,4257,0,No,14,3,2,0,8,6,2,7,0,7,7,0
931,0,30,Non-Travel,879,Research & Development,9,2,Medical,1298,3,Female,72,3,2,Manufacturing Director,3,Single,12858,7,Yes,18,3,3,0,10,3,3,8,4,1,7,0
932,2,29,Travel_Rarely,806,Research & Development,7,3,Technical Degree,1299,2,Female,39,3,1,Laboratory Technician,3,Divorced,17285,3,Yes,13,3,1,2,10,2,3,7,7,7,7,1
933,2,28,Travel_Rarely,640,Research & Development,1,3,Technical Degree,1301,4,Male,84,3,1,Research Scientist,1,Single,4732,2,No,11,3,2,0,5,2,2,3,2,1,2,0
934,2,25,Travel_Rarely,266,Research & Development,1,3,Medical,1303,4,Female,40,3,1,Research Scientist,2,Single,18830,1,No,18,3,4,0,2,3,2,2,2,2,1,0
935,2,32,Travel_Rarely,604,Sales,8,3,Medical,1304,3,Male,56,4,2,Sales Executive,4,Married,11693,1,No,15,3,3,2,10,4,4,10,7,0,8,0
936,3,45,Travel_Frequently,364,Research & Development,25,3,Medical,1306,2,Female,83,3,5,Manager,2,Single,13035,3,No,22,4,3,0,22,4,3,0,0,0,0,0
937,1,39,Travel_Rarely,412,Research & Development,13,4,Medical,1307,3,Female,94,2,4,Manager,2,Divorced,17334,6,Yes,13,3,4,2,21,4,3,19,9,15,2,0
938,0,58,Travel_Rarely,848,Research & Development,23,4,Life Sciences,1308,1,Male,88,3,1,Research Scientist,3,Divorced,26076,1,No,12,3,4,2,2,3,3,2,2,2,2,0
939,2,32,Travel_Rarely,1089,Research & Development,7,2,Life Sciences,1309,4,Male,79,3,2,Laboratory Technician,3,Married,22845,1,No,18,3,1,1,10,3,3,10,4,1,1,1
940,2,39,Travel_Rarely,360,Research & Development,23,3,Medical,1310,3,Male,93,3,1,Research Scientist,1,Single,22154,0,No,13,3,1,0,6,2,3,5,2,0,3,1
941,2,30,Travel_Rarely,1138,Research & Development,6,3,Technical Degree,1311,1,Female,48,2,2,Laboratory Technician,4,Married,23631,0,No,12,3,1,1,10,6,3,9,2,6,7,0
942,1,36,Travel_Rarely,325,Research & Development,10,4,Technical Degree,1312,4,Female,63,3,3,Healthcare Representative,3,Married,5747,3,No,12,3,1,0,10,0,3,7,7,1,7,0
943,0,46,Travel_Rarely,991,Human Resources,1,2,Life Sciences,1314,4,Female,44,3,1,Human Resources,1,Single,22957,6,No,12,3,3,0,10,3,4,7,6,5,7,0
944,2,28,Non-Travel,1476,Research & Development,1,3,Life Sciences,1315,3,Female,55,1,2,Laboratory Technician,4,Married,16392,0,No,11,3,1,3,10,6,3,9,8,7,5,0
945,0,50,Travel_Rarely,1322,Research & Development,28,3,Life Sciences,1317,4,Female,43,3,4,Research Director,1,Married,22422,4,Yes,11,3,2,0,25,2,3,3,2,1,2,0
946,0,40,Travel_Rarely,299,Sales,25,4,Marketing,1318,4,Male,57,2,3,Sales Executive,2,Single,17235,2,Yes,12,3,3,0,9,2,3,5,4,1,0,1
947,1,52,Travel_Rarely,1030,Sales,5,3,Life Sciences,1319,2,Male,64,3,3,Sales Executive,2,Single,21534,9,Yes,19,3,3,0,10,2,2,8,7,7,7,1
948,3,30,Travel_Rarely,634,Research & Development,17,4,Medical,1321,2,Female,95,3,3,Manager,1,Married,25927,1,Yes,23,4,4,2,9,2,3,9,1,0,8,0
949,2,39,Travel_Rarely,524,Research & Development,18,2,Life Sciences,1322,1,Male,32,3,2,Manufacturing Director,3,Single,13352,0,No,11,3,1,0,9,6,3,8,7,1,7,0
950,1,31,Non-Travel,587,Sales,2,4,Life Sciences,1324,4,Female,57,3,3,Sales Executive,3,Divorced,8935,1,Yes,19,3,1,1,10,5,2,10,8,9,6,0
951,1,41,Non-Travel,256,Sales,10,2,Medical,1329,3,Male,40,1,2,Sales Executive,2,Single,22074,1,No,13,3,1,0,19,4,3,19,2,11,9,0
952,2,31,Travel_Frequently,1060,Sales,1,3,Life Sciences,1331,4,Female,54,3,1,Sales Representative,2,Single,8319,1,Yes,11,3,1,0,3,2,4,3,2,2,2,1
953,0,44,Travel_Rarely,935,Research & Development,3,3,Life Sciences,1333,1,Male,89,3,1,Laboratory Technician,1,Married,14669,4,No,12,3,3,0,10,4,4,3,2,1,2,1
954,1,42,Non-Travel,495,Research & Development,2,1,Life Sciences,1334,3,Male,37,3,4,Manager,3,Married,26582,0,Yes,13,3,4,0,21,3,2,20,8,2,10,0
955,1,55,Travel_Rarely,282,Research & Development,2,2,Medical,1336,4,Female,58,1,5,Manager,3,Married,6992,4,No,14,3,4,1,23,5,3,19,9,9,11,0
956,1,56,Travel_Rarely,206,Human Resources,8,4,Life Sciences,1338,4,Male,99,3,5,Manager,2,Single,4022,6,No,14,3,1,0,36,4,3,7,3,7,7,0
957,0,40,Non-Travel,458,Research & Development,16,2,Life Sciences,1340,3,Male,74,3,1,Research Scientist,3,Divorced,8532,9,No,16,3,2,1,6,0,3,4,2,0,0,0
958,2,34,Travel_Rarely,943,Research & Development,9,3,Life Sciences,1344,4,Male,86,3,3,Healthcare Representative,4,Divorced,5494,0,No,11,3,4,1,10,0,2,9,7,1,6,0
959,1,40,Travel_Rarely,523,Research & Development,2,3,Life Sciences,1346,3,Male,98,3,2,Research Scientist,4,Single,22455,1,No,13,3,3,0,9,4,3,9,8,8,8,0
960,2,41,Travel_Frequently,1018,Sales,1,3,Marketing,1349,3,Female,66,3,2,Sales Executive,1,Divorced,4297,0,No,17,3,4,1,10,2,3,9,3,1,7,0
961,2,35,Travel_Frequently,482,Research & Development,4,4,Life Sciences,1350,3,Male,87,3,2,Research Scientist,3,Single,2690,1,Yes,11,3,2,0,9,3,3,9,6,1,1,0
962,1,51,Travel_Rarely,770,Human Resources,5,3,Life Sciences,1352,3,Male,84,3,4,Manager,2,Divorced,17588,1,Yes,11,3,2,1,33,2,3,33,9,0,10,0
963,2,38,Travel_Rarely,1009,Sales,2,2,Life Sciences,1355,2,Female,31,3,2,Sales Executive,1,Divorced,19461,3,No,15,3,4,1,11,3,3,7,7,1,7,0
964,1,34,Travel_Rarely,507,Sales,15,2,Medical,1356,3,Female,66,3,2,Sales Executive,1,Single,23553,1,No,12,3,4,0,10,6,4,10,8,9,6,0
965,2,25,Travel_Rarely,882,Research & Development,19,1,Medical,1358,4,Male,67,3,1,Laboratory Technician,4,Married,9075,3,No,11,3,3,3,7,6,2,3,2,1,2,0
966,1,58,Travel_Rarely,601,Research & Development,7,4,Medical,1360,3,Female,53,2,3,Manufacturing Director,1,Married,12023,7,Yes,14,3,4,0,31,0,2,10,9,5,9,1
967,3,40,Travel_Rarely,329,Research & Development,1,4,Life Sciences,1361,2,Male,88,3,1,Laboratory Technician,2,Married,6762,3,No,22,4,3,1,7,3,3,4,2,0,3,0
968,1,36,Travel_Frequently,607,Sales,7,3,Marketing,1362,1,Female,83,4,2,Sales Executive,1,Married,2261,2,No,16,3,4,1,17,2,2,15,7,6,13,0
969,1,48,Travel_Rarely,855,Research & Development,4,3,Life Sciences,1363,4,Male,54,3,3,Manufacturing Director,4,Single,18706,1,No,11,3,3,0,11,2,3,10,9,0,8,0
970,0,27,Travel_Rarely,1291,Sales,11,3,Medical,1364,3,Female,98,4,1,Sales Representative,4,Married,6527,8,No,14,3,2,1,5,4,3,1,0,0,0,0
971,0,51,Travel_Rarely,1405,Research & Development,11,2,Technical Degree,1367,4,Female,82,2,4,Manufacturing Director,2,Single,24439,3,No,16,3,2,0,29,1,2,5,2,0,3,0
972,2,18,Non-Travel,1124,Research & Development,1,3,Life Sciences,1368,4,Female,97,3,1,Laboratory Technician,4,Single,19305,1,No,15,3,3,0,0,5,4,0,0,0,0,0
973,2,35,Travel_Rarely,817,Research & Development,1,3,Medical,1369,4,Female,60,2,2,Laboratory Technician,4,Married,10846,0,No,12,3,2,1,10,0,3,9,7,0,0,0
974,3,27,Travel_Frequently,793,Sales,2,1,Life Sciences,1371,4,Male,43,1,2,Sales Executive,4,Single,20392,3,No,20,4,2,0,8,3,3,6,2,0,0,0
975,1,55,Travel_Rarely,267,Sales,13,4,Marketing,1372,1,Male,85,4,4,Sales Executive,3,Single,9277,6,Yes,17,3,3,0,24,2,2,19,7,3,8,1
976,1,56,Travel_Rarely,1369,Research & Development,23,3,Life Sciences,1373,4,Male,68,3,4,Manufacturing Director,2,Married,18235,4,Yes,12,3,1,1,33,0,3,19,16,15,9,0
977,3,34,Non-Travel,999,Research & Development,26,1,Technical Degree,1374,1,Female,92,2,1,Research Scientist,3,Divorced,15891,1,No,20,4,3,3,5,2,3,5,4,0,0,0
978,1,40,Travel_Rarely,1202,Research & Development,2,1,Medical,1375,2,Female,89,4,2,Healthcare Representative,3,Divorced,13888,5,No,20,4,2,3,15,0,3,12,11,11,8,0
979,1,34,Travel_Rarely,285,Research & Development,29,3,Medical,1377,2,Male,86,3,2,Laboratory Technician,3,Married,17491,4,No,13,3,1,2,10,1,3,8,7,7,7,0
980,2,31,Travel_Frequently,703,Sales,2,3,Life Sciences,1379,3,Female,90,2,1,Sales Representative,4,Single,11882,7,No,14,3,3,0,3,3,4,1,0,0,0,1
981,2,35,Travel_Frequently,662,Sales,18,4,Marketing,1380,4,Female,67,3,2,Sales Executive,3,Married,23288,0,Yes,18,3,3,1,5,0,2,4,2,3,2,1
982,2,38,Travel_Frequently,693,Research & Development,7,3,Life Sciences,1382,4,Male,57,4,1,Research Scientist,3,Divorced,15748,1,No,11,3,4,3,4,2,3,4,2,0,3,0
983,1,34,Travel_Rarely,404,Research & Development,2,4,Technical Degree,1383,3,Female,98,3,2,Healthcare Representative,4,Single,6163,1,No,11,3,4,0,14,2,4,14,11,4,11,0
984,2,28,Travel_Rarely,736,Sales,26,3,Life Sciences,1387,3,Male,48,2,2,Sales Executive,1,Married,24232,1,No,11,3,3,1,5,0,3,5,3,0,4,0
985,2,31,Travel_Rarely,330,Research & Development,22,4,Medical,1389,4,Male,98,3,2,Manufacturing Director,3,Married,21057,1,Yes,15,3,4,2,10,3,2,10,2,6,7,1
986,0,39,Travel_Rarely,1498,Sales,21,4,Life Sciences,1390,1,Male,44,2,2,Sales Executive,4,Married,3567,3,Yes,12,3,4,2,8,2,4,5,4,1,4,0
987,0,51,Travel_Frequently,541,Sales,2,3,Marketing,1391,2,Male,52,3,3,Sales Executive,2,Married,15395,2,No,11,3,2,0,14,5,3,4,2,3,2,0
988,0,41,Travel_Frequently,1200,Research & Development,22,3,Life Sciences,1392,4,Female,75,3,2,Research Scientist,4,Divorced,13953,3,Yes,14,3,1,2,12,4,2,6,2,3,3,0
989,2,37,Travel_Rarely,1439,Research & Development,4,1,Life Sciences,1394,3,Male,54,3,1,Research Scientist,3,Married,5182,7,Yes,15,3,4,0,8,2,3,6,4,1,3,0
990,2,33,Travel_Frequently,1111,Sales,5,1,Life Sciences,1395,2,Male,61,3,2,Sales Executive,4,Married,19293,6,No,13,3,1,0,8,2,4,5,4,1,2,0
991,2,32,Travel_Rarely,499,Sales,2,1,Marketing,1396,3,Male,36,3,2,Sales Executive,2,Married,20497,0,Yes,13,3,1,3,4,3,2,3,2,1,2,0
992,3,39,Non-Travel,1485,Research & Development,25,2,Life Sciences,1397,3,Male,71,3,3,Healthcare Representative,3,Married,3449,3,No,21,4,2,1,13,2,3,6,4,0,5,0
993,2,25,Travel_Rarely,1372,Sales,18,1,Life Sciences,1399,1,Male,93,4,2,Sales Executive,3,Married,12477,2,No,11,3,2,0,6,3,2,3,2,1,2,0
994,0,52,Travel_Frequently,322,Research & Development,28,2,Medical,1401,4,Female,59,4,4,Manufacturing Director,3,Married,9731,2,Yes,11,3,2,1,24,3,2,5,3,0,2,0
995,1,43,Travel_Rarely,930,Research & Development,6,3,Medical,1402,1,Female,73,2,2,Research Scientist,3,Single,20003,1,Yes,14,3,1,0,20,3,1,20,7,1,8,0
996,2,27,Travel_Rarely,205,Sales,10,3,Marketing,1403,4,Female,98,2,2,Sales Executive,4,Married,7100,1,Yes,11,3,4,0,6,3,3,6,2,4,4,0
997,2,27,Travel_Rarely,135,Research & Development,17,4,Life Sciences,1405,4,Female,51,3,1,Research Scientist,3,Single,25681,1,Yes,13,3,4,0,8,2,3,8,2,7,7,1
998,2,26,Travel_Rarely,683,Research & Development,2,1,Medical,1407,1,Male,36,2,1,Research Scientist,4,Single,4050,0,No,12,3,4,0,5,2,3,4,3,1,1,0
999,1,42,Travel_Rarely,1147,Human Resources,10,3,Human Resources,1408,3,Female,31,3,4,Manager,1,Married,16616,0,No,14,3,3,1,21,5,3,20,7,0,9,0
1000,0,52,Travel_Rarely,258,Research & Development,8,4,Other,1409,3,Female,54,3,1,Laboratory Technician,1,Married,17363,9,No,13,3,3,0,12,2,1,5,4,0,4,0
1001,0,37,Travel_Rarely,1462,Research & Development,11,3,Medical,1411,1,Female,94,3,1,Laboratory Technician,3,Single,19106,4,No,18,3,1,0,8,6,3,3,2,0,2,0
1002,2,35,Travel_Frequently,200,Research & Development,18,2,Life Sciences,1412,3,Male,60,3,3,Manufacturing Director,4,Single,19944,2,No,11,3,3,0,10,2,3,2,2,2,2,0
1003,2,25,Travel_Rarely,949,Research & Development,1,3,Technical Degree,1415,1,Male,81,3,1,Laboratory Technician,4,Married,4910,4,No,11,3,2,1,7,2,2,3,2,0,2,0
1004,2,26,Travel_Rarely,652,Research & Development,7,3,Other,1417,3,Male,100,4,1,Laboratory Technician,1,Single,23577,0,No,12,3,4,0,8,2,3,7,7,0,7,0
1005,1,29,Travel_Rarely,332,Human Resources,17,3,Other,1419,2,Male,51,2,3,Human Resources,1,Single,9769,1,No,13,3,1,0,10,3,2,10,9,0,9,0
1006,3,49,Travel_Frequently,1475,Research & Development,28,2,Life Sciences,1420,1,Male,97,2,2,Laboratory Technician,1,Single,22710,3,No,20,4,1,0,20,2,3,4,3,1,3,1
1007,1,29,Travel_Frequently,337,Research & Development,14,1,Other,1421,3,Female,84,3,3,Healthcare Representative,4,Single,22930,0,Yes,12,3,1,0,9,1,3,8,7,7,7,1
1008,1,54,Travel_Rarely,971,Research & Development,1,3,Medical,1422,4,Female,54,3,4,Research Director,4,Single,5652,6,No,19,3,4,0,29,3,2,20,7,12,7,0
1009,1,58,Travel_Rarely,1055,Research & Development,1,3,Medical,1423,4,Female,76,3,5,Research Director,1,Married,22456,3,Yes,21,4,3,1,32,3,3,9,8,1,5,0
1010,0,55,Travel_Rarely,1136,Research & Development,1,4,Medical,1424,2,Male,81,4,4,Research Director,4,Divorced,12414,2,No,13,3,4,2,31,4,4,7,7,0,0,0
1011,0,36,Travel_Rarely,1174,Sales,3,4,Marketing,1425,1,Female,99,3,2,Sales Executive,2,Single,20763,3,Yes,16,3,4,0,15,3,3,5,4,0,1,0
1012,2,31,Travel_Frequently,667,Sales,1,4,Life Sciences,1427,2,Female,50,1,1,Sales Representative,3,Single,16154,1,No,12,3,2,0,1,3,3,1,0,0,0,1
1013,0,30,Travel_Rarely,855,Sales,7,4,Marketing,1428,4,Female,73,3,2,Sales Executive,1,Divorced,12761,7,No,14,3,2,2,8,3,3,3,2,0,2,0
1014,0,31,Travel_Rarely,182,Research & Development,8,5,Life Sciences,1430,1,Female,93,3,4,Research Director,2,Single,8847,3,No,11,3,3,0,9,3,4,3,2,1,0,0
1015,0,34,Travel_Frequently,560,Research & Development,1,4,Other,1431,4,Male,91,3,1,Research Scientist,1,Divorced,20284,5,No,14,3,3,2,10,2,3,4,3,1,3,0
1016,2,31,Travel_Rarely,202,Research & Development,8,3,Life Sciences,1433,1,Female,34,2,1,Research Scientist,2,Single,22262,1,No,12,3,3,0,1,3,4,1,0,0,0,1
1017,2,27,Travel_Rarely,1377,Research & Development,11,1,Life Sciences,1434,2,Male,91,3,1,Laboratory Technician,1,Married,7679,0,No,14,3,2,0,6,3,4,5,0,1,4,0
1018,2,36,Travel_Rarely,172,Research & Development,4,4,Life Sciences,1435,1,Male,37,2,2,Laboratory Technician,4,Single,22604,1,No,16,3,3,0,10,2,2,10,4,1,8,0
1019,0,36,Travel_Rarely,329,Sales,16,4,Marketing,1436,3,Female,98,2,2,Sales Executive,1,Married,13494,4,No,13,3,1,2,11,3,2,3,2,0,2,0
1020,0,47,Travel_Rarely,465,Research & Development,1,3,Technical Degree,1438,1,Male,74,3,1,Research Scientist,4,Married,10205,7,No,12,3,3,1,17,2,2,6,5,1,2,0
1021,2,25,Travel_Rarely,383,Sales,9,2,Life Sciences,1439,1,Male,68,2,1,Sales Representative,1,Married,15182,3,No,12,3,1,0,6,2,3,3,2,2,2,1
1022,2,37,Non-Travel,1413,Research & Development,5,2,Technical Degree,1440,3,Male,84,4,1,Laboratory Technician,3,Single,25470,0,No,14,3,1,0,7,2,1,6,5,1,3,0
1023,3,56,Travel_Rarely,1255,Research & Development,1,2,Life Sciences,1441,1,Female,90,3,1,Research Scientist,1,Married,10494,2,No,22,4,4,1,5,3,4,3,2,1,0,0
1024,1,47,Travel_Rarely,359,Research & Development,2,4,Medical,1443,1,Female,82,3,4,Research Director,3,Married,26703,3,No,19,3,2,2,26,2,4,20,17,5,6,0
1025,2,24,Travel_Rarely,1476,Sales,4,1,Medical,1445,4,Female,42,3,2,Sales Executive,3,Married,15211,1,Yes,12,3,3,2,5,3,3,5,4,0,3,0
1026,0,32,Travel_Rarely,601,Sales,7,5,Marketing,1446,4,Male,97,3,2,Sales Executive,4,Married,23343,4,No,12,3,3,1,7,3,2,4,3,0,3,0
1027,2,34,Travel_Rarely,401,Research & Development,1,3,Life Sciences,1447,4,Female,86,2,1,Laboratory Technician,2,Married,3708,5,No,17,3,1,1,7,2,2,5,4,0,2,0
1028,0,41,Travel_Rarely,1283,Research & Development,5,5,Medical,1448,2,Male,90,4,1,Research Scientist,3,Married,5561,2,Yes,12,3,1,0,7,5,2,4,2,0,3,0
1029,0,40,Non-Travel,663,Research & Development,9,4,Other,1449,3,Male,81,3,2,Laboratory Technician,3,Divorced,23099,3,No,11,3,3,2,11,2,4,8,7,0,7,0
1030,1,31,Travel_Rarely,326,Sales,8,2,Life Sciences,1453,1,Male,31,3,3,Sales Executive,4,Divorced,8386,1,No,18,3,1,1,13,5,3,13,7,9,9,0
1031,1,46,Travel_Rarely,377,Sales,9,3,Marketing,1457,1,Male,52,3,3,Sales Executive,4,Divorced,15986,4,No,11,3,1,1,28,1,4,7,7,4,3,1
1032,3,39,Non-Travel,592,Research & Development,2,3,Life Sciences,1458,1,Female,54,2,1,Laboratory Technician,1,Single,17181,2,Yes,23,4,2,0,11,2,4,1,0,0,0,1
1033,1,31,Travel_Frequently,1445,Research & Development,1,5,Life Sciences,1459,3,Female,100,4,3,Manufacturing Director,2,Single,8931,1,No,11,3,1,0,10,2,3,10,8,4,7,1
1034,1,45,Travel_Rarely,1038,Research & Development,20,3,Medical,1460,2,Male,95,1,3,Healthcare Representative,1,Divorced,19863,2,Yes,18,3,2,1,24,2,3,7,7,0,7,0
1035,0,31,Travel_Rarely,1398,Human Resources,8,2,Medical,1461,4,Female,96,4,1,Human Resources,2,Single,24609,9,No,18,3,4,0,8,3,3,3,2,0,2,0
1036,0,31,Travel_Frequently,523,Research & Development,2,3,Life Sciences,1464,2,Male,94,3,1,Laboratory Technician,4,Married,21081,6,Yes,13,3,3,1,7,2,1,2,2,2,2,1
1037,0,45,Travel_Rarely,1448,Research & Development,29,3,Technical Degree,1465,2,Male,55,3,3,Manufacturing Director,4,Married,14720,4,Yes,18,3,4,2,10,4,4,3,1,1,2,0
1038,0,48,Travel_Rarely,1221,Sales,7,3,Marketing,1466,3,Male,96,3,2,Sales Executive,1,Divorced,24795,4,No,11,3,1,3,15,3,3,2,2,2,2,0
1039,2,34,Travel_Rarely,1107,Human Resources,9,4,Technical Degree,1467,1,Female,52,3,1,Human Resources,3,Married,3072,1,No,15,3,4,0,2,0,3,2,2,2,2,1
1040,1,40,Non-Travel,218,Research & Development,8,1,Medical,1468,4,Male,55,2,3,Research Director,2,Divorced,25178,2,No,11,3,3,1,16,5,3,9,8,4,8,0
1041,2,28,Travel_Rarely,866,Sales,5,3,Medical,1469,4,Male,84,3,2,Sales Executive,1,Single,23490,0,No,18,3,4,0,6,4,3,5,4,1,3,0
1042,2,44,Non-Travel,981,Research & Development,5,3,Life Sciences,1471,3,Male,90,2,1,Laboratory Technician,3,Single,7973,3,No,14,3,4,0,7,5,3,5,2,0,3,0
1043,1,53,Travel_Rarely,447,Research & Development,2,3,Medical,1472,4,Male,39,4,4,Research Director,2,Single,19764,4,No,12,3,2,0,35,2,2,9,8,8,8,0
1044,0,49,Travel_Rarely,1495,Research & Development,5,4,Technical Degree,1473,1,Male,96,3,2,Healthcare Representative,3,Married,21534,2,No,14,3,2,1,20,0,2,3,2,1,2,0
1045,2,40,Travel_Rarely,896,Research & Development,2,3,Medical,1474,3,Male,68,3,1,Research Scientist,3,Divorced,8045,2,No,14,3,3,1,8,3,4,3,1,1,2,0
1046,2,44,Travel_Rarely,1467,Research & Development,20,3,Life Sciences,1475,4,Male,49,3,1,Research Scientist,2,Single,21158,1,No,13,3,3,0,6,3,2,5,2,1,3,0
1047,2,33,Travel_Frequently,430,Sales,7,3,Medical,1477,4,Male,54,3,2,Sales Executive,1,Married,17456,0,No,14,3,1,2,5,2,3,4,3,0,3,0
1048,1,34,Travel_Rarely,1326,Sales,3,3,Other,1478,4,Male,81,1,2,Sales Executive,1,Single,15891,3,No,18,3,4,0,15,2,3,13,9,3,12,0
1049,0,30,Travel_Rarely,1358,Sales,16,1,Life Sciences,1479,4,Male,96,3,2,Sales Executive,3,Married,2939,8,No,15,3,3,2,4,2,2,2,1,2,2,0
1050,1,42,Travel_Frequently,748,Research & Development,9,2,Medical,1480,1,Female,74,3,1,Laboratory Technician,4,Single,16458,1,No,13,3,3,0,12,3,3,12,9,5,8,0
1051,0,44,Travel_Frequently,383,Sales,1,5,Marketing,1481,1,Female,79,3,2,Sales Executive,3,Married,9282,7,No,12,3,3,1,11,4,2,1,0,0,0,0
1052,2,30,Non-Travel,990,Research & Development,7,3,Technical Degree,1482,3,Male,64,3,1,Research Scientist,3,Divorced,7152,1,No,13,3,2,2,1,2,2,1,0,0,0,0
1053,3,57,Travel_Rarely,405,Research & Development,1,2,Life Sciences,1483,2,Male,93,4,2,Research Scientist,3,Married,2721,0,No,24,4,1,1,13,2,2,12,9,2,8,0
1054,1,49,Travel_Rarely,1490,Research & Development,7,4,Life Sciences,1484,3,Male,35,3,3,Healthcare Representative,2,Divorced,20948,3,No,14,3,2,2,29,3,3,8,7,0,7,0
1055,1,34,Travel_Frequently,829,Research & Development,15,3,Medical,1485,2,Male,71,3,4,Research Director,1,Divorced,11929,7,No,14,3,4,2,16,3,2,14,8,6,9,0
1056,2,28,Travel_Frequently,1496,Sales,1,3,Technical Degree,1486,1,Male,92,3,1,Sales Representative,3,Married,15747,3,No,15,3,4,1,5,3,4,3,2,1,2,1
1057,2,29,Travel_Frequently,115,Sales,13,3,Technical Degree,1487,1,Female,51,3,2,Sales Executive,2,Single,17485,5,No,11,3,1,0,7,4,1,5,3,0,0,1
